RepaymentID,DateKey,AccountID,BranchID,ProductCode,EMIAmount,OutstandingBalance
REP0000425,20231214,ACC0031398,BR0258,BL001,1652,1312889
REP0000426,20241104,ACC0066848,BR0278,HL001,19561,3837612
REP0000427,20250526,ACC0001177,BR0366,BL001,14580,1074903
REP0000428,20231111,ACC0006599,BR0370,VL001,45353,84361
REP0000429,20240730,ACC0032979,BR0429,HL001,13323,3696261
REP0000430,20240619,ACC0070004,BR0057,HL001,3774,4908684
REP0000431,20240227,ACC0092273,BR0496,BL001,45594,2501909
REP0000432,20250624,ACC0029797,BR0119,PL001,9713,2240551
REP0000433,20250731,ACC0013675,BR0181,VL001,27909,1916542
REP0000434,20240911,ACC0090565,BR0436,VL001,13122,2956835
REP0000435,20251002,ACC0047634,BR0258,VL001,23723,2149794
REP0000436,20241023,ACC0032268,BR0081,HL001,18562,4905626
REP0000437,20240325,ACC0069429,BR0463,VL001,12456,2141715
REP0000438,20241211,ACC0048789,BR0119,EL001,28990,2392207
REP0000439,20231209,ACC0019619,BR0280,PL001,48933,579341
REP0000440,20250706,ACC0037707,BR0492,EL001,11723,974427
REP0000441,20240710,ACC0069915,BR0494,EL001,3902,2527066
REP0000442,20250822,ACC0061669,BR0044,BL001,23074,3510993
REP0000443,20230720,ACC0037175,BR0193,EL001,45989,4722060
REP0000444,20250609,ACC0029031,BR0165,PL001,30090,4181560
REP0000445,20240213,ACC0049615,BR0118,PL001,11809,2761481
REP0000446,20251026,ACC0058685,BR0418,EL001,18819,3965262
REP0000447,20251202,ACC0076404,BR0127,EL001,21507,4873543
REP0000448,20251119,ACC0025445,BR0424,PL001,49755,3804972
REP0000449,20251223,ACC0024036,BR0078,HL001,15006,2093703
REP0000450,20250410,ACC0094764,BR0336,HL001,42396,3184129
REP0000451,20250803,ACC0055413,BR0108,VL001,36587,1847191
REP0000452,20250317,ACC0054910,BR0060,EL001,15920,2678593
REP0000453,20251224,ACC0059310,BR0465,EL001,14957,4948782
REP0000454,20251220,ACC0016780,BR0045,EL001,43669,1144284
REP0000455,20240612,ACC0045399,BR0178,EL001,29184,3637879
REP0000456,20240627,ACC0034257,BR0021,PL001,36722,1759059
REP0000457,20250909,ACC0062964,BR0450,BL001,39339,4373482
REP0000458,20251019,ACC0081138,BR0193,EL001,33164,2659627
REP0000459,20230319,ACC0023003,BR0055,BL001,8514,3523115
REP0000460,20240513,ACC0024265,BR0440,PL001,25392,2619645
REP0000461,20250918,ACC0093838,BR0217,BL001,22007,3448278
REP0000462,20240914,ACC0075493,BR0496,PL001,1093,1615179
REP0000463,20231224,ACC0070360,BR0232,EL001,47927,57054
REP0000464,20250719,ACC0012852,BR0162,HL001,42540,3972317
REP0000465,20240721,ACC0043798,BR0232,BL001,28114,1787067
REP0000466,20250401,ACC0089997,BR0400,BL001,29371,676881
REP0000467,20240713,ACC0088167,BR0372,HL001,7757,3173105
REP0000468,20250124,ACC0076487,BR0281,BL001,35964,1629738
REP0000469,20241031,ACC0096516,BR0293,HL001,1173,38845
REP0000470,20250326,ACC0021393,BR0374,PL001,22757,3714257
REP0000471,20250621,ACC0053427,BR0467,VL001,1243,3167130
REP0000472,20250305,ACC0063222,BR0002,EL001,45871,3303927
REP0000473,20240518,ACC0098977,BR0435,EL001,40323,569678
REP0000474,20250331,ACC0090235,BR0070,VL001,25178,799985
REP0000475,20230522,ACC0013906,BR0266,HL001,7717,4469463
REP0000476,20250606,ACC0068454,BR0490,HL001,4349,4249253
REP0000477,20251011,ACC0008399,BR0336,HL001,42010,3251062
REP0000478,20231118,ACC0011076,BR0487,HL001,30861,4056369
REP0000479,20230415,ACC0048402,BR0238,EL001,21219,4752069
REP0000480,20251126,ACC0088978,BR0205,PL001,35441,4583073
REP0000481,20231020,ACC0047054,BR0041,HL001,13223,301496
REP0000482,20230426,ACC0087768,BR0368,HL001,36963,2971113
REP0000483,20240304,ACC0019261,BR0112,EL001,28702,1849811
REP0000484,20230828,ACC0029163,BR0345,VL001,43953,2658216
REP0000485,20231129,ACC0033357,BR0455,VL001,13486,4317410
REP0000486,20230907,ACC0060972,BR0155,HL001,9146,2384479
REP0000487,20241020,ACC0049484,BR0187,HL001,46814,394251
REP0000488,20251019,ACC0005015,BR0461,PL001,27887,4702739
REP0000489,20230328,ACC0044790,BR0364,PL001,25415,2935855
REP0000490,20240604,ACC0089613,BR0220,HL001,18966,1403425
REP0000491,20250815,ACC0009370,BR0472,PL001,40975,3280707
REP0000492,20250703,ACC0013960,BR0248,PL001,42856,733708
REP0000493,20250115,ACC0044251,BR0169,EL001,8527,4169708
REP0000494,20240503,ACC0052003,BR0239,PL001,5338,831608
REP0000495,20231004,ACC0098071,BR0025,HL001,14939,4329748
REP0000496,20240908,ACC0089129,BR0469,HL001,1377,2157963
REP0000497,20230228,ACC0020247,BR0016,BL001,1614,2395715
REP0000498,20250120,ACC0064339,BR0210,VL001,29568,3851894
REP0000499,20240716,ACC0055164,BR0112,HL001,2657,3302047
REP0000500,20250113,ACC0036028,BR0198,HL001,28718,3167345
REP0000501,20240411,ACC0015610,BR0433,PL001,30435,4058646
REP0000502,20240302,ACC0005294,BR0201,BL001,37783,4762678
REP0000503,20240520,ACC0006608,BR0103,VL001,45699,1577258
REP0000504,20240916,ACC0029621,BR0441,VL001,9004,24546
REP0000505,20250818,ACC0071086,BR0484,EL001,32589,2914186
REP0000506,20230903,ACC0038018,BR0156,HL001,38243,2571874
REP0000507,20241219,ACC0011248,BR0427,BL001,32551,2224387
REP0000508,20250905,ACC0031826,BR0110,BL001,19392,485404
REP0000509,20240906,ACC0006306,BR0040,VL001,40676,4302862
REP0000510,20230822,ACC0008205,BR0263,VL001,26329,2684487
REP0000511,20251130,ACC0084124,BR0353,BL001,43631,3679596
REP0000512,20230902,ACC0021081,BR0277,BL001,30701,794561
REP0000513,20230111,ACC0095301,BR0353,PL001,39433,3397355
REP0000514,20250811,ACC0040794,BR0005,EL001,13833,3148944
REP0000515,20230130,ACC0054733,BR0095,VL001,1105,4152483
REP0000516,20230712,ACC0032304,BR0339,HL001,4748,3220314
REP0000517,20251130,ACC0078863,BR0194,BL001,49861,3968128
REP0000518,20250520,ACC0085550,BR0216,BL001,43076,348044
REP0000519,20251129,ACC0069931,BR0352,HL001,10178,1911353
REP0000520,20250108,ACC0055248,BR0019,VL001,27901,305792
REP0000521,20231129,ACC0012198,BR0430,VL001,49167,3421017
REP0000522,20240716,ACC0045183,BR0111,EL001,28588,795474
REP0000523,20240701,ACC0005069,BR0332,EL001,17118,4061790
REP0000524,20250514,ACC0067542,BR0307,HL001,46394,289333
REP0000525,20250826,ACC0049223,BR0073,VL001,2470,1052109
REP0000526,20250505,ACC0024582,BR0480,EL001,18552,4325782
REP0000527,20240921,ACC0022929,BR0338,BL001,26530,2564201
REP0000528,20240403,ACC0059687,BR0151,HL001,26924,139795
REP0000529,20230629,ACC0010587,BR0420,EL001,31214,3845279
REP0000530,20230211,ACC0012720,BR0253,VL001,24415,3987630
REP0000531,20241009,ACC0075294,BR0215,VL001,34317,3849027
REP0000532,20241022,ACC0001113,BR0453,VL001,44232,1585406
REP0000533,20250107,ACC0044562,BR0096,BL001,1595,4381029
REP0000534,20241219,ACC0090145,BR0452,HL001,47735,3940620
REP0000535,20250518,ACC0030097,BR0361,PL001,4332,1770232
REP0000536,20230716,ACC0035543,BR0362,EL001,38313,1951965
REP0000537,20231101,ACC0028628,BR0430,BL001,8368,32365
REP0000538,20231120,ACC0019288,BR0042,BL001,20542,3596992
REP0000539,20230619,ACC0065629,BR0216,BL001,30158,3931114
REP0000540,20240908,ACC0076707,BR0210,HL001,6324,2014837
REP0000541,20230314,ACC0042253,BR0487,HL001,31015,537643
REP0000542,20230424,ACC0067191,BR0018,BL001,49828,907363
REP0000543,20240123,ACC0000207,BR0130,BL001,25457,3578511
REP0000544,20250316,ACC0067251,BR0489,PL001,22607,4180527
REP0000545,20240410,ACC0027717,BR0491,BL001,19576,4445667
REP0000546,20251118,ACC0007249,BR0419,EL001,9362,4893407
REP0000547,20230303,ACC0041182,BR0192,BL001,37388,2651946
REP0000548,20240104,ACC0085618,BR0243,PL001,30418,1240429
REP0000549,20240719,ACC0031975,BR0364,PL001,42978,35218
REP0000550,20240829,ACC0047611,BR0020,BL001,12570,235844
REP0000551,20230106,ACC0093230,BR0315,EL001,19367,1217594
REP0000552,20231018,ACC0075822,BR0209,VL001,27501,990753
REP0000553,20240104,ACC0092854,BR0204,PL001,44738,519557
REP0000554,20231008,ACC0066279,BR0054,HL001,1879,2922768
REP0000555,20231208,ACC0048073,BR0461,BL001,38069,3450978
REP0000556,20230328,ACC0002920,BR0464,VL001,49408,163421
REP0000557,20251024,ACC0043945,BR0245,PL001,29324,4545357
REP0000558,20230830,ACC0065043,BR0121,EL001,46757,4380390
REP0000559,20241005,ACC0095783,BR0483,VL001,9795,1365651
REP0000560,20250114,ACC0027612,BR0428,EL001,3301,3184182
REP0000561,20240301,ACC0094141,BR0361,BL001,8995,1317262
REP0000562,20240318,ACC0011595,BR0237,EL001,44209,4569192
REP0000563,20230401,ACC0065793,BR0500,PL001,30860,2120833
REP0000564,20250720,ACC0045498,BR0396,HL001,42827,1088735
REP0000565,20250618,ACC0028298,BR0465,HL001,35930,704082
REP0000566,20251114,ACC0048055,BR0425,EL001,8508,4200697
REP0000567,20250910,ACC0088512,BR0454,HL001,28166,4563082
REP0000568,20240128,ACC0019450,BR0469,VL001,2042,3218061
REP0000569,20251027,ACC0014633,BR0237,HL001,26390,1525215
REP0000570,20230808,ACC0006516,BR0033,EL001,22542,4064417
REP0000571,20230123,ACC0084039,BR0489,EL001,28253,186332
REP0000572,20230131,ACC0092162,BR0345,PL001,35298,4711212
REP0000573,20230212,ACC0090046,BR0194,VL001,18381,4054821
REP0000574,20250712,ACC0076820,BR0017,PL001,46842,4570193
REP0000575,20230614,ACC0022643,BR0459,VL001,46773,3336794
REP0000576,20230223,ACC0042198,BR0387,EL001,15539,2359310
REP0000577,20230627,ACC0035951,BR0434,BL001,38728,4251271
REP0000578,20231116,ACC0055251,BR0132,EL001,26845,1390116
REP0000579,20230306,ACC0074144,BR0113,VL001,31064,3766839
REP0000580,20241215,ACC0048721,BR0209,BL001,23769,2680377
REP0000581,20231103,ACC0083644,BR0101,EL001,48135,1008007
REP0000582,20240817,ACC0074721,BR0421,BL001,16033,3443017
REP0000583,20250325,ACC0078888,BR0270,PL001,25966,2034767
REP0000584,20230616,ACC0071483,BR0148,HL001,7092,4467462
REP0000585,20230425,ACC0096422,BR0422,PL001,48829,1620150
REP0000586,20241224,ACC0006589,BR0249,EL001,7142,4273071
REP0000587,20231216,ACC0058718,BR0019,EL001,27499,131285
REP0000588,20251010,ACC0023926,BR0161,VL001,28553,993505
REP0000589,20230110,ACC0071380,BR0031,EL001,9432,3393269
REP0000590,20250907,ACC0037332,BR0311,BL001,14975,3919272
REP0000591,20231108,ACC0078695,BR0009,PL001,15445,985359
REP0000592,20251019,ACC0060962,BR0085,PL001,24917,3167383
REP0000593,20241224,ACC0051556,BR0013,PL001,27781,752308
REP0000594,20240911,ACC0086155,BR0312,VL001,36674,4160878
REP0000595,20240625,ACC0076765,BR0352,EL001,33404,4384979
REP0000596,20240712,ACC0073889,BR0271,BL001,14353,1477957
REP0000597,20230215,ACC0078985,BR0286,PL001,37715,4919430
REP0000598,20230909,ACC0015136,BR0047,HL001,43604,651875
REP0000599,20240926,ACC0021889,BR0312,BL001,38705,1723491
REP0000600,20230602,ACC0067886,BR0011,BL001,2000,4179871
REP0000601,20240601,ACC0076808,BR0311,EL001,13928,1670122
REP0000602,20251216,ACC0017385,BR0203,PL001,22239,76321
REP0000603,20240810,ACC0060138,BR0098,VL001,44880,2765039
REP0000604,20230630,ACC0062926,BR0386,EL001,13396,4317856
REP0000605,20250212,ACC0061902,BR0405,EL001,26635,2635376
REP0000606,20240521,ACC0070622,BR0447,BL001,38370,3528863
REP0000607,20250211,ACC0041137,BR0064,HL001,31050,4983414
REP0000608,20251120,ACC0044177,BR0497,HL001,38790,3434345
REP0000609,20230312,ACC0019188,BR0427,HL001,7149,152880
REP0000610,20251022,ACC0041486,BR0343,EL001,4466,4795239
REP0000611,20240611,ACC0054674,BR0191,BL001,47415,2129240
REP0000612,20240807,ACC0056682,BR0152,BL001,44936,3185933
REP0000613,20230417,ACC0080409,BR0096,PL001,31685,1356390
REP0000614,20230220,ACC0088344,BR0005,PL001,21836,4358443
REP0000615,20241227,ACC0078544,BR0458,PL001,20705,367136
REP0000616,20250813,ACC0017300,BR0285,EL001,30934,2945033
REP0000617,20230523,ACC0043831,BR0009,EL001,39738,3786396
REP0000618,20241118,ACC0001223,BR0287,PL001,10036,1253820
REP0000619,20250930,ACC0017233,BR0142,PL001,6043,1305687
REP0000620,20241118,ACC0076196,BR0423,EL001,17472,2706526
REP0000621,20250827,ACC0094035,BR0392,EL001,32886,1741011
REP0000622,20230725,ACC0005111,BR0402,VL001,16099,1645873
REP0000623,20250702,ACC0069449,BR0374,EL001,29863,4739020
REP0000624,20250626,ACC0053924,BR0325,HL001,8378,1722753
REP0000625,20250412,ACC0099493,BR0127,PL001,42163,2649482
REP0000626,20250805,ACC0062040,BR0314,BL001,1773,589088
REP0000627,20251003,ACC0027161,BR0018,EL001,11376,3674161
REP0000628,20230417,ACC0090509,BR0210,HL001,6683,4125745
REP0000629,20230313,ACC0061294,BR0226,BL001,45188,4119855
REP0000630,20230703,ACC0033388,BR0325,HL001,34695,3457571
REP0000631,20250716,ACC0004594,BR0177,HL001,2530,1331495
REP0000632,20230513,ACC0086161,BR0079,BL001,8510,534603
REP0000633,20231028,ACC0083214,BR0410,PL001,11965,415371
REP0000634,20250817,ACC0032305,BR0374,HL001,18760,2804730
REP0000635,20240602,ACC0032219,BR0091,HL001,39190,4666758
REP0000636,20240223,ACC0036145,BR0223,VL001,49119,1764584
REP0000637,20230324,ACC0077225,BR0250,BL001,21815,1397654
REP0000638,20250415,ACC0056322,BR0253,HL001,22920,2136570
REP0000639,20230115,ACC0061992,BR0027,HL001,1859,1985920
REP0000640,20250621,ACC0091217,BR0472,BL001,7519,92580
REP0000641,20250217,ACC0044705,BR0099,HL001,32343,1518427
REP0000642,20240112,ACC0059689,BR0013,BL001,1716,214373
REP0000643,20230222,ACC0088298,BR0092,VL001,39042,3348935
REP0000644,20250221,ACC0029123,BR0397,VL001,42247,3507085
REP0000645,20231230,ACC0093911,BR0278,EL001,15009,1234350
REP0000646,20241122,ACC0058113,BR0500,VL001,25961,2735249
REP0000647,20250316,ACC0070667,BR0432,EL001,39922,2364834
REP0000648,20231110,ACC0020231,BR0275,EL001,14428,4001716
REP0000649,20230619,ACC0006244,BR0352,HL001,4712,2750473
REP0000650,20230606,ACC0069419,BR0469,BL001,39339,3339722
REP0000651,20250914,ACC0018817,BR0148,PL001,34641,828172
REP0000652,20231110,ACC0006356,BR0008,VL001,13617,302521
REP0000653,20231125,ACC0030714,BR0058,BL001,26649,1062951
REP0000654,20250220,ACC0007245,BR0346,EL001,45190,29202
REP0000655,20241025,ACC0066149,BR0305,EL001,9863,1655336
REP0000656,20231118,ACC0042599,BR0206,HL001,35824,4711164
REP0000657,20250808,ACC0019118,BR0471,PL001,6405,4803008
REP0000658,20251210,ACC0054492,BR0215,EL001,29339,4380912
REP0000659,20240730,ACC0018140,BR0022,PL001,34219,820742
REP0000660,20250120,ACC0010346,BR0438,PL001,39084,1244745
REP0000661,20250603,ACC0058468,BR0485,VL001,6828,3805379
REP0000662,20240730,ACC0039112,BR0320,EL001,5738,1949006
REP0000663,20240406,ACC0064526,BR0276,HL001,22716,4092530
REP0000664,20231016,ACC0091445,BR0101,PL001,30113,87167
REP0000665,20230821,ACC0017873,BR0435,BL001,42944,2908980
REP0000666,20230508,ACC0099837,BR0466,VL001,17675,1876964
REP0000667,20241022,ACC0053118,BR0230,EL001,17022,736497
REP0000668,20240405,ACC0024703,BR0117,VL001,46122,776574
REP0000669,20250803,ACC0022714,BR0076,VL001,42911,3231831
REP0000670,20240123,ACC0089037,BR0343,VL001,27037,1891098
REP0000671,20230109,ACC0055562,BR0145,EL001,11071,310820
REP0000672,20241015,ACC0097094,BR0284,PL001,18898,997350
REP0000673,20240208,ACC0058209,BR0135,BL001,5829,2258783
REP0000674,20250614,ACC0093316,BR0489,BL001,10762,4046953
REP0000675,20230610,ACC0087468,BR0232,HL001,36063,3043303
REP0000676,20240515,ACC0039816,BR0047,BL001,31889,4718665
REP0000677,20251117,ACC0020302,BR0027,BL001,38498,3274856
REP0000678,20240710,ACC0091052,BR0051,EL001,19703,1364637
REP0000679,20230513,ACC0069857,BR0322,PL001,15066,1574567
REP0000680,20240602,ACC0063705,BR0241,HL001,39250,4906066
REP0000681,20240920,ACC0030094,BR0355,BL001,2473,562651
REP0000682,20231107,ACC0080778,BR0138,BL001,37922,659101
REP0000683,20230826,ACC0072540,BR0016,BL001,17415,475767
REP0000684,20240604,ACC0053213,BR0155,BL001,9959,1458007
REP0000685,20230328,ACC0082995,BR0427,VL001,42767,3642438
REP0000686,20240722,ACC0030371,BR0371,PL001,27998,2171669
REP0000687,20250728,ACC0042543,BR0054,BL001,27482,2880451
REP0000688,20240926,ACC0083383,BR0242,VL001,12434,1000089
REP0000689,20231210,ACC0012556,BR0242,HL001,33042,4729789
REP0000690,20251016,ACC0016046,BR0461,BL001,25052,869717
REP0000691,20241022,ACC0004265,BR0166,VL001,49493,1663788
REP0000692,20250809,ACC0040074,BR0296,PL001,36915,1839896
REP0000693,20250628,ACC0040409,BR0184,HL001,1842,4441607
REP0000694,20241019,ACC0010326,BR0434,VL001,16462,12204
REP0000695,20230816,ACC0066348,BR0290,PL001,34202,4005034
REP0000696,20230417,ACC0061376,BR0383,EL001,16951,2434250
REP0000697,20251209,ACC0097675,BR0219,EL001,12765,359627
REP0000698,20250929,ACC0085209,BR0017,PL001,45673,1682263
REP0000699,20231215,ACC0084907,BR0321,EL001,35372,3305452
REP0000700,20240807,ACC0042030,BR0471,BL001,27260,229018
REP0000701,20230707,ACC0065927,BR0437,HL001,7230,3833119
REP0000702,20230228,ACC0015872,BR0359,BL001,7013,243253
REP0000703,20250912,ACC0028674,BR0405,HL001,38322,2304759
REP0000704,20250715,ACC0068300,BR0061,BL001,3593,3542630
REP0000705,20250118,ACC0083694,BR0044,VL001,19460,3087876
REP0000706,20241005,ACC0096719,BR0038,VL001,20100,3879847
REP0000707,20250711,ACC0037128,BR0386,BL001,19865,1926329
REP0000708,20230101,ACC0035655,BR0205,EL001,22731,4453494
REP0000709,20250826,ACC0057488,BR0189,BL001,46351,400689
REP0000710,20230610,ACC0042002,BR0153,BL001,5744,385579
REP0000711,20240523,ACC0064277,BR0455,BL001,43299,2623020
REP0000712,20230810,ACC0050453,BR0319,BL001,15370,1914065
REP0000713,20250127,ACC0049628,BR0315,EL001,12764,2875211
REP0000714,20231110,ACC0038258,BR0175,VL001,48238,1075881
REP0000715,20240316,ACC0035984,BR0099,EL001,4862,4435139
REP0000716,20231019,ACC0097110,BR0292,HL001,47584,477643
REP0000717,20240830,ACC0066927,BR0297,PL001,33282,4336230
REP0000718,20250811,ACC0064278,BR0485,PL001,18165,3486424
REP0000719,20241223,ACC0043535,BR0078,PL001,7399,1243121
REP0000720,20250404,ACC0087714,BR0104,HL001,23611,4100949
REP0000721,20231108,ACC0020790,BR0125,VL001,17025,2774347
REP0000722,20241129,ACC0035445,BR0357,PL001,14972,2913809
REP0000723,20240103,ACC0053943,BR0073,BL001,4279,3969634
REP0000724,20240827,ACC0072283,BR0399,BL001,47390,3429080
REP0000725,20240713,ACC0096664,BR0181,HL001,18582,3903644
REP0000726,20250830,ACC0056057,BR0323,VL001,46349,520468
REP0000727,20240320,ACC0023225,BR0096,PL001,36551,2901311
REP0000728,20240708,ACC0056668,BR0463,PL001,1064,312484
REP0000729,20241014,ACC0044304,BR0430,PL001,27097,4926157
REP0000730,20240601,ACC0097465,BR0170,VL001,19540,1443205
REP0000731,20240626,ACC0007858,BR0481,HL001,13179,1580660
REP0000732,20250819,ACC0080725,BR0279,EL001,27784,2404091
REP0000733,20230901,ACC0015613,BR0052,EL001,48535,3010880
REP0000734,20240810,ACC0030421,BR0006,PL001,36737,1997143
REP0000735,20251213,ACC0095140,BR0349,HL001,27178,3065966
REP0000736,20241204,ACC0089622,BR0106,EL001,36534,311690
REP0000737,20240219,ACC0088959,BR0136,BL001,29842,2807137
REP0000738,20250222,ACC0079729,BR0408,HL001,16511,950132
REP0000739,20230131,ACC0030975,BR0222,PL001,1279,3622287
REP0000740,20250207,ACC0090048,BR0091,PL001,23238,4681630
REP0000741,20230216,ACC0076173,BR0235,VL001,12605,3001233
REP0000742,20250324,ACC0048700,BR0096,EL001,40297,3909389
REP0000743,20240429,ACC0092744,BR0432,BL001,38576,1969040
REP0000744,20240626,ACC0029359,BR0093,PL001,26240,2372857
REP0000745,20230316,ACC0016964,BR0033,BL001,34985,2709035
REP0000746,20240803,ACC0090490,BR0070,PL001,23739,1003845
REP0000747,20240312,ACC0091967,BR0500,VL001,41197,2146093
REP0000748,20230331,ACC0071833,BR0209,VL001,10378,2414710
REP0000749,20230622,ACC0004147,BR0490,BL001,31734,827616
REP0000750,20250131,ACC0096273,BR0449,EL001,27404,3839422
REP0000751,20241018,ACC0057601,BR0156,VL001,33089,3405709
REP0000752,20251102,ACC0080119,BR0055,BL001,23688,3973430
REP0000753,20250910,ACC0014652,BR0491,BL001,44032,4546167
REP0000754,20241006,ACC0012132,BR0274,PL001,9014,3881490
REP0000755,20241220,ACC0092639,BR0412,EL001,20593,3227508
REP0000756,20240712,ACC0039489,BR0130,VL001,28342,3509849
REP0000757,20230811,ACC0057988,BR0299,PL001,39235,4556682
REP0000758,20231027,ACC0076857,BR0491,HL001,2550,159608
REP0000759,20231224,ACC0063112,BR0107,EL001,36679,3873263
REP0000760,20240519,ACC0096674,BR0174,VL001,42693,1365418
REP0000761,20231225,ACC0036160,BR0231,PL001,20337,3634412
REP0000762,20230930,ACC0030456,BR0222,BL001,27760,2692471
REP0000763,20240802,ACC0086212,BR0190,BL001,30613,1092971
REP0000764,20251122,ACC0092483,BR0426,BL001,6006,2296493
REP0000765,20241229,ACC0042873,BR0192,VL001,33545,631142
REP0000766,20240904,ACC0085632,BR0001,EL001,16483,918514
REP0000767,20231224,ACC0075453,BR0139,HL001,11647,552417
REP0000768,20240317,ACC0073806,BR0161,PL001,49924,3303330
REP0000769,20250413,ACC0009844,BR0039,EL001,32853,3935369
REP0000770,20240511,ACC0004736,BR0497,EL001,42793,2470843
REP0000771,20251228,ACC0015654,BR0361,BL001,23848,2936385
REP0000772,20240324,ACC0053803,BR0103,VL001,49235,25611
REP0000773,20250622,ACC0032094,BR0032,EL001,42029,423362
REP0000774,20230515,ACC0059127,BR0132,PL001,25389,3760739
REP0000775,20250728,ACC0069296,BR0116,EL001,49117,2600435
REP0000776,20230529,ACC0058696,BR0195,HL001,44392,4138524
REP0000777,20250922,ACC0021683,BR0330,HL001,42666,4144934
REP0000778,20250117,ACC0021373,BR0027,BL001,30225,4025940
REP0000779,20230724,ACC0086541,BR0111,BL001,49037,193668
REP0000780,20251026,ACC0066788,BR0457,VL001,35047,1027261
