BranchID,Year,Month,DepositTarget
BR0028,2025,2,19290770
BR0028,2025,3,6585696
BR0028,2025,4,45005415
BR0028,2025,5,14523491
BR0028,2025,6,32876011
BR0028,2025,7,8478959
BR0028,2025,8,9035608
BR0028,2025,9,17355065
BR0028,2025,10,31395372
BR0028,2025,11,35174961
BR0028,2025,12,26085602
BR0029,2023,1,12597096
BR0029,2023,2,10325839
BR0029,2023,3,16115492
BR0029,2023,4,27095107
BR0029,2023,5,17796554
BR0029,2023,6,17449512
BR0029,2023,7,48786402
BR0029,2023,8,40218569
BR0029,2023,9,36381167
BR0029,2023,10,7140349
BR0029,2023,11,25926365
BR0029,2023,12,49589133
BR0029,2024,1,30408718
BR0029,2024,2,30090904
BR0029,2024,3,27259841
BR0029,2024,4,34691320
BR0029,2024,5,16358909
BR0029,2024,6,12312023
BR0029,2024,7,5192651
BR0029,2024,8,10250732
BR0029,2024,9,23777491
BR0029,2024,10,10419911
BR0029,2024,11,28586541
BR0029,2024,12,33198014
BR0029,2025,1,13301922
BR0029,2025,2,42656723
BR0029,2025,3,18918541
BR0029,2025,4,30510071
BR0029,2025,5,28932981
BR0029,2025,6,25716453
BR0029,2025,7,34021183
BR0029,2025,8,10889491
BR0029,2025,9,8305603
BR0029,2025,10,36773634
BR0029,2025,11,18134267
BR0029,2025,12,30012439
BR0030,2023,1,41341398
BR0030,2023,2,34953873
BR0030,2023,3,17953768
BR0030,2023,4,26696912
BR0030,2023,5,29444327
BR0030,2023,6,36845460
BR0030,2023,7,7032194
BR0030,2023,8,47390127
BR0030,2023,9,32568444
BR0030,2023,10,21643873
BR0030,2023,11,46970440
BR0030,2023,12,32163830
BR0030,2024,1,7727940
BR0030,2024,2,30203919
BR0030,2024,3,7339038
BR0030,2024,4,36141909
BR0030,2024,5,9199668
BR0030,2024,6,9161011
BR0030,2024,7,22248048
BR0030,2024,8,18082299
BR0030,2024,9,9217908
BR0030,2024,10,45642221
BR0030,2024,11,27754571
BR0030,2024,12,29358792
BR0030,2025,1,23274727
BR0030,2025,2,27479517
BR0030,2025,3,46404725
BR0030,2025,4,7924977
BR0030,2025,5,22594096
BR0030,2025,6,26238856
BR0030,2025,7,23497238
BR0030,2025,8,24958570
BR0030,2025,9,5253108
BR0030,2025,10,44967902
BR0030,2025,11,47545680
BR0030,2025,12,9384363
BR0031,2023,1,6627839
BR0031,2023,2,20694499
BR0031,2023,3,12198188
BR0031,2023,4,36889397
BR0031,2023,5,36255544
BR0031,2023,6,30938568
BR0031,2023,7,21847466
BR0031,2023,8,33852656
BR0031,2023,9,38116469
BR0031,2023,10,13905834
BR0031,2023,11,38322276
BR0031,2023,12,17276844
BR0031,2024,1,5584194
BR0031,2024,2,25355110
BR0031,2024,3,15154593
BR0031,2024,4,45752141
BR0031,2024,5,20847255
BR0031,2024,6,26998272
BR0031,2024,7,26444555
BR0031,2024,8,35922502
BR0031,2024,9,29283908
BR0031,2024,10,44977890
BR0031,2024,11,10302598
BR0031,2024,12,39352006
BR0031,2025,1,18241370
BR0031,2025,2,31285562
BR0031,2025,3,15733216
BR0031,2025,4,21596526
BR0031,2025,5,32364093
BR0031,2025,6,9344159
BR0031,2025,7,48590294
BR0031,2025,8,7272555
BR0031,2025,9,37325662
BR0031,2025,10,42083998
BR0031,2025,11,41548602
BR0031,2025,12,26861273
BR0032,2023,1,15783883
BR0032,2023,2,33625572
BR0032,2023,3,12061289
BR0032,2023,4,9842914
BR0032,2023,5,22776555
BR0032,2023,6,46916302
BR0032,2023,7,10642687
BR0032,2023,8,18981530
BR0032,2023,9,11470809
BR0032,2023,10,33256876
BR0032,2023,11,38452108
BR0032,2023,12,34995186
BR0032,2024,1,16622709
BR0032,2024,2,20716647
BR0032,2024,3,13920859
BR0032,2024,4,32973701
BR0032,2024,5,35932070
BR0032,2024,6,46628141
BR0032,2024,7,20766107
BR0032,2024,8,41142457
BR0032,2024,9,49588821
BR0032,2024,10,13131227
BR0032,2024,11,24724866
BR0032,2024,12,24715386
BR0032,2025,1,23750009
BR0032,2025,2,43042955
BR0032,2025,3,22962753
BR0032,2025,4,30029662
BR0032,2025,5,22049443
BR0032,2025,6,22470789
BR0032,2025,7,18367420
BR0032,2025,8,34487484
BR0032,2025,9,21604687
BR0032,2025,10,17464560
BR0032,2025,11,21464508
BR0032,2025,12,20804406
BR0033,2023,1,15289278
BR0033,2023,2,23881353
BR0033,2023,3,43807764
BR0033,2023,4,17633252
BR0033,2023,5,26900167
BR0033,2023,6,9348929
BR0033,2023,7,31579780
BR0033,2023,8,21888196
BR0033,2023,9,21505373
BR0033,2023,10,39045971
BR0033,2023,11,40319982
BR0033,2023,12,20527712
BR0033,2024,1,48596646
BR0033,2024,2,11747289
BR0033,2024,3,48844002
BR0033,2024,4,36132855
BR0033,2024,5,7484581
BR0033,2024,6,11867412
BR0033,2024,7,5301459
BR0033,2024,8,36860789
BR0033,2024,9,20509768
BR0033,2024,10,35084712
BR0033,2024,11,30090413
BR0033,2024,12,7708638
BR0033,2025,1,24708361
BR0033,2025,2,20629163
BR0033,2025,3,13000492
BR0033,2025,4,8381693
BR0033,2025,5,17722040
BR0033,2025,6,45298423
BR0033,2025,7,44137471
BR0033,2025,8,18029964
BR0033,2025,9,10040988
BR0033,2025,10,29980399
BR0033,2025,11,39404634
BR0033,2025,12,16929204
BR0034,2023,1,35139520
BR0034,2023,2,45469476
BR0034,2023,3,22444829
BR0034,2023,4,49610992
BR0034,2023,5,5425438
BR0034,2023,6,12098779
BR0034,2023,7,47779034
BR0034,2023,8,45006752
BR0034,2023,9,46604004
BR0034,2023,10,28467944
BR0034,2023,11,19605937
BR0034,2023,12,7513529
BR0034,2024,1,29743612
BR0034,2024,2,27818125
BR0034,2024,3,14487145
BR0034,2024,4,7963965
BR0034,2024,5,18688626
BR0034,2024,6,22106967
BR0034,2024,7,7565974
BR0034,2024,8,45226621
BR0034,2024,9,48731009
BR0034,2024,10,18652747
BR0034,2024,11,5763687
BR0034,2024,12,26961324
BR0034,2025,1,32447182
BR0034,2025,2,29951696
BR0034,2025,3,17424877
BR0034,2025,4,46675530
BR0034,2025,5,25951101
BR0034,2025,6,10230113
BR0034,2025,7,18650464
BR0034,2025,8,7111686
BR0034,2025,9,38260846
BR0034,2025,10,41778666
BR0034,2025,11,37447607
BR0034,2025,12,9246050
BR0035,2023,1,32391828
BR0035,2023,2,11804017
BR0035,2023,3,31527913
BR0035,2023,4,49562059
BR0035,2023,5,41919110
BR0035,2023,6,15371820
BR0035,2023,7,47894774
BR0035,2023,8,40835943
BR0035,2023,9,11117147
BR0035,2023,10,48826004
BR0035,2023,11,15985004
BR0035,2023,12,31694035
BR0035,2024,1,23197700
BR0035,2024,2,32500468
BR0035,2024,3,24012021
BR0035,2024,4,49816033
BR0035,2024,5,25642402
BR0035,2024,6,33041128
BR0035,2024,7,8446757
BR0035,2024,8,25962251
BR0035,2024,9,43018517
BR0035,2024,10,28970059
BR0035,2024,11,32788440
BR0035,2024,12,32947176
BR0035,2025,1,6222265
BR0035,2025,2,29412954
BR0035,2025,3,48250200
BR0035,2025,4,18233974
BR0035,2025,5,31221521
BR0035,2025,6,32177307
BR0035,2025,7,18667872
BR0035,2025,8,5394371
BR0035,2025,9,34136268
BR0035,2025,10,15507024
BR0035,2025,11,33437703
BR0035,2025,12,12619492
BR0036,2023,1,11072548
BR0036,2023,2,32260807
BR0036,2023,3,43775210
BR0036,2023,4,29476422
BR0036,2023,5,35930893
BR0036,2023,6,15908182
BR0036,2023,7,13722481
BR0036,2023,8,5995518
BR0036,2023,9,8469219
BR0036,2023,10,42013750
BR0036,2023,11,14562798
BR0036,2023,12,47994413
BR0036,2024,1,31623371
BR0036,2024,2,10974776
BR0036,2024,3,43444286
BR0036,2024,4,46754772
BR0036,2024,5,29886894
BR0036,2024,6,38853943
BR0036,2024,7,16521629
BR0036,2024,8,14790299
BR0036,2024,9,28350189
BR0036,2024,10,24011606
BR0036,2024,11,15859202
BR0036,2024,12,39974380
BR0036,2025,1,16528316
BR0036,2025,2,9502786
BR0036,2025,3,12300964
BR0036,2025,4,30752003
BR0036,2025,5,37917545
BR0036,2025,6,18243377
BR0036,2025,7,25241059
BR0036,2025,8,13499361
BR0036,2025,9,7919056
BR0036,2025,10,37395897
BR0036,2025,11,26107480
BR0036,2025,12,8581905
BR0037,2023,1,45778346
BR0037,2023,2,47705915
BR0037,2023,3,31031205
BR0037,2023,4,10791120
BR0037,2023,5,46630511
BR0037,2023,6,15755950
BR0037,2023,7,47971444
BR0037,2023,8,19903206
BR0037,2023,9,46678167
BR0037,2023,10,32144498
BR0037,2023,11,46253771
BR0037,2023,12,18160916
BR0037,2024,1,36739486
BR0037,2024,2,17278609
BR0037,2024,3,42945182
BR0037,2024,4,19638918
BR0037,2024,5,7799283
BR0037,2024,6,31826471
BR0037,2024,7,39755178
BR0037,2024,8,15501121
BR0037,2024,9,30741374
BR0037,2024,10,29106018
BR0037,2024,11,13258195
BR0037,2024,12,15030570
BR0037,2025,1,21579841
BR0037,2025,2,17924878
BR0037,2025,3,7758109
BR0037,2025,4,42738217
BR0037,2025,5,7558773
BR0037,2025,6,49821770
BR0037,2025,7,26756881
BR0037,2025,8,12900794
BR0037,2025,9,31161485
BR0037,2025,10,45233090
BR0037,2025,11,35583757
BR0037,2025,12,41913353
BR0038,2023,1,47080104
BR0038,2023,2,25549683
BR0038,2023,3,48555522
BR0038,2023,4,33190545
BR0038,2023,5,25683731
BR0038,2023,6,44099279
BR0038,2023,7,21727478
BR0038,2023,8,33570917
BR0038,2023,9,31119578
BR0038,2023,10,49214185
BR0038,2023,11,29659152
BR0038,2023,12,34983528
BR0038,2024,1,38794574
BR0038,2024,2,34417344
BR0038,2024,3,16996643
BR0038,2024,4,6568688
BR0038,2024,5,5235424
BR0038,2024,6,46533130
BR0038,2024,7,37849896
BR0038,2024,8,36223951
BR0038,2024,9,20787422
BR0038,2024,10,34985506
BR0038,2024,11,46511882
BR0038,2024,12,35755256
BR0038,2025,1,17050673
BR0038,2025,2,36757179
BR0038,2025,3,31866520
BR0038,2025,4,12185753
BR0038,2025,5,9504391
BR0038,2025,6,13620528
BR0038,2025,7,29063565
BR0038,2025,8,33897010
BR0038,2025,9,29517036
BR0038,2025,10,11154764
BR0038,2025,11,34659912
BR0038,2025,12,38845822
BR0039,2023,1,39236341
BR0039,2023,2,49096951
BR0039,2023,3,7735813
BR0039,2023,4,7728084
BR0039,2023,5,47710565
BR0039,2023,6,13742336
BR0039,2023,7,10519101
BR0039,2023,8,26053785
BR0039,2023,9,39324958
BR0039,2023,10,10366558
BR0039,2023,11,8641657
BR0039,2023,12,38817771
BR0039,2024,1,30357931
BR0039,2024,2,48805019
BR0039,2024,3,14139268
BR0039,2024,4,6735199
BR0039,2024,5,9454731
BR0039,2024,6,46213148
BR0039,2024,7,12354329
BR0039,2024,8,17999477
BR0039,2024,9,13832699
BR0039,2024,10,38008834
BR0039,2024,11,24319406
BR0039,2024,12,16080446
BR0039,2025,1,19839567
BR0039,2025,2,9396718
BR0039,2025,3,28548325
BR0039,2025,4,45966246
BR0039,2025,5,21926249
BR0039,2025,6,15654703
BR0039,2025,7,26732467
BR0039,2025,8,46173416
BR0039,2025,9,23454440
BR0039,2025,10,35628676
BR0039,2025,11,14634973
BR0039,2025,12,22056482
BR0040,2023,1,38703274
BR0040,2023,2,37219474
BR0040,2023,3,18980342
BR0040,2023,4,44720915
BR0040,2023,5,22640750
BR0040,2023,6,46330083
BR0040,2023,7,38957553
BR0040,2023,8,20931589
BR0040,2023,9,26412929
BR0040,2023,10,29982412
BR0040,2023,11,7471824
BR0040,2023,12,18350781
BR0040,2024,1,17220281
BR0040,2024,2,32076108
BR0040,2024,3,15819918
BR0040,2024,4,47719608
BR0040,2024,5,23669563
BR0040,2024,6,26999918
BR0040,2024,7,30289360
BR0040,2024,8,16324086
BR0040,2024,9,22739614
BR0040,2024,10,12722800
BR0040,2024,11,40616099
BR0040,2024,12,8259583
BR0040,2025,1,47702623
BR0040,2025,2,29144368
BR0040,2025,3,35402905
BR0040,2025,4,42257507
BR0040,2025,5,39994085
BR0040,2025,6,43926072
BR0040,2025,7,12020177
BR0040,2025,8,21913553
BR0040,2025,9,40950303
BR0040,2025,10,47263566
BR0040,2025,11,31458099
BR0040,2025,12,29928676
BR0041,2023,1,22767348
BR0041,2023,2,30215469
BR0041,2023,3,29759444
BR0041,2023,4,43746008
BR0041,2023,5,14811010
BR0041,2023,6,29176061
BR0041,2023,7,27201548
BR0041,2023,8,10461690
BR0041,2023,9,34681017
BR0041,2023,10,20438213
BR0041,2023,11,16861898
BR0041,2023,12,46297026
BR0041,2024,1,8240784
BR0041,2024,2,24889953
BR0041,2024,3,39635339
BR0041,2024,4,22022331
BR0041,2024,5,25808609
BR0041,2024,6,47898525
BR0041,2024,7,44317091
BR0041,2024,8,49540054
BR0041,2024,9,25981506
BR0041,2024,10,5120189
BR0041,2024,11,7267820
BR0041,2024,12,19873841
BR0041,2025,1,15023699
BR0041,2025,2,24526774
BR0041,2025,3,46342553
BR0041,2025,4,46984513
BR0041,2025,5,34006657
BR0041,2025,6,33030497
BR0041,2025,7,39405237
BR0041,2025,8,29434269
BR0041,2025,9,8206217
BR0041,2025,10,13859933
BR0041,2025,11,37775600
BR0041,2025,12,20251136
BR0042,2023,1,46105483
BR0042,2023,2,48829364
BR0042,2023,3,8059070
BR0042,2023,4,6495824
BR0042,2023,5,8650254
BR0042,2023,6,5175522
BR0042,2023,7,43058857
BR0042,2023,8,28821135
BR0042,2023,9,25383564
BR0042,2023,10,12137876
BR0042,2023,11,40103892
BR0042,2023,12,28968034
BR0042,2024,1,40843724
BR0042,2024,2,20049764
BR0042,2024,3,32731963
BR0042,2024,4,44164123
BR0042,2024,5,25210168
BR0042,2024,6,44533268
BR0042,2024,7,13974247
BR0042,2024,8,18702581
BR0042,2024,9,29577583
BR0042,2024,10,46871203
BR0042,2024,11,36870121
BR0042,2024,12,15645038
BR0042,2025,1,14042832
BR0042,2025,2,5947041
BR0042,2025,3,21346931
BR0042,2025,4,15020231
BR0042,2025,5,35256239
BR0042,2025,6,11429342
BR0042,2025,7,9272730
BR0042,2025,8,47829554
BR0042,2025,9,14710090
BR0042,2025,10,49659104
BR0042,2025,11,23103296
BR0042,2025,12,31974601
BR0043,2023,1,22732835
BR0043,2023,2,5771486
BR0043,2023,3,8766858
BR0043,2023,4,48281684
BR0043,2023,5,42737406
BR0043,2023,6,28510429
BR0043,2023,7,44911269
BR0043,2023,8,48325757
BR0043,2023,9,43820632
BR0043,2023,10,34779842
BR0043,2023,11,45391581
BR0043,2023,12,39734373
BR0043,2024,1,38074715
BR0043,2024,2,21676352
BR0043,2024,3,16079617
BR0043,2024,4,5026815
BR0043,2024,5,7952923
BR0043,2024,6,9129108
BR0043,2024,7,40670200
BR0043,2024,8,6692837
BR0043,2024,9,32245442
BR0043,2024,10,17459289
BR0043,2024,11,20949683
BR0043,2024,12,15684846
BR0043,2025,1,8917760
BR0043,2025,2,12040916
BR0043,2025,3,5828800
BR0043,2025,4,46113546
BR0043,2025,5,41971813
BR0043,2025,6,49077095
BR0043,2025,7,18237771
BR0043,2025,8,14547346
BR0043,2025,9,32727924
BR0043,2025,10,18389444
BR0043,2025,11,39779711
BR0043,2025,12,45807757
BR0044,2023,1,48130443
BR0044,2023,2,39020718
BR0044,2023,3,48459479
BR0044,2023,4,48055031
BR0044,2023,5,32866587
BR0044,2023,6,46150058
BR0044,2023,7,16719856
BR0044,2023,8,39129958
BR0044,2023,9,25762307
BR0044,2023,10,9279343
BR0044,2023,11,25150521
BR0044,2023,12,47007720
BR0044,2024,1,8254160
BR0044,2024,2,37073021
BR0044,2024,3,41131838
BR0044,2024,4,5426101
BR0044,2024,5,30176476
BR0044,2024,6,34302915
BR0044,2024,7,36223442
BR0044,2024,8,10400824
BR0044,2024,9,48991958
BR0044,2024,10,35365904
BR0044,2024,11,16770339
BR0044,2024,12,20163141
BR0044,2025,1,12065334
BR0044,2025,2,22544051
BR0044,2025,3,20589166
BR0044,2025,4,48219434
BR0044,2025,5,7605002
BR0044,2025,6,13272276
BR0044,2025,7,27516101
BR0044,2025,8,22669665
BR0044,2025,9,8525422
BR0044,2025,10,22850132
BR0044,2025,11,47672240
BR0044,2025,12,42164067
BR0045,2023,1,34263002
BR0045,2023,2,40114352
BR0045,2023,3,22803729
BR0045,2023,4,24838520
BR0045,2023,5,48084104
BR0045,2023,6,19562323
BR0045,2023,7,10732513
BR0045,2023,8,39052955
BR0045,2023,9,6021914
BR0045,2023,10,16393043
BR0045,2023,11,22473044
BR0045,2023,12,20845026
BR0045,2024,1,18608092
BR0045,2024,2,15682812
BR0045,2024,3,26935968
BR0045,2024,4,17880672
BR0045,2024,5,31085697
BR0045,2024,6,27048867
BR0045,2024,7,45347924
BR0045,2024,8,21050276
BR0045,2024,9,30464386
BR0045,2024,10,47325294
BR0045,2024,11,49643247
BR0045,2024,12,40994236
BR0045,2025,1,36507138
BR0045,2025,2,36684813
BR0045,2025,3,40609190
BR0045,2025,4,5428269
BR0045,2025,5,6779510
BR0045,2025,6,34340935
BR0045,2025,7,20691963
BR0045,2025,8,43274901
BR0045,2025,9,25652808
BR0045,2025,10,19224804
BR0045,2025,11,31277351
BR0045,2025,12,46783459
BR0046,2023,1,44280985
BR0046,2023,2,10221227
BR0046,2023,3,42930236
BR0046,2023,4,16512261
BR0046,2023,5,14703600
BR0046,2023,6,7208795
BR0046,2023,7,6805399
BR0046,2023,8,12509015
BR0046,2023,9,12159064
BR0046,2023,10,46739643
BR0046,2023,11,15858969
BR0046,2023,12,28143409
BR0046,2024,1,14518827
BR0046,2024,2,6928214
BR0046,2024,3,7071641
BR0046,2024,4,7795046
BR0046,2024,5,14288013
BR0046,2024,6,48187555
BR0046,2024,7,47538841
BR0046,2024,8,7861946
BR0046,2024,9,9551839
BR0046,2024,10,8133250
BR0046,2024,11,9413432
BR0046,2024,12,44625958
BR0046,2025,1,29387771
BR0046,2025,2,18375614
BR0046,2025,3,40829029
BR0046,2025,4,49571255
BR0046,2025,5,9425723
BR0046,2025,6,30759245
BR0046,2025,7,12188425
BR0046,2025,8,21547529
BR0046,2025,9,18805864
BR0046,2025,10,18633866
BR0046,2025,11,12514161
BR0046,2025,12,7272348
BR0047,2023,1,7310344
BR0047,2023,2,47558613
BR0047,2023,3,10869993
BR0047,2023,4,47381696
BR0047,2023,5,47430198
BR0047,2023,6,24284744
BR0047,2023,7,37018668
BR0047,2023,8,11702638
BR0047,2023,9,13902241
BR0047,2023,10,11567395
BR0047,2023,11,48373814
BR0047,2023,12,18756876
BR0047,2024,1,24760835
BR0047,2024,2,26417047
BR0047,2024,3,27583193
BR0047,2024,4,33438413
BR0047,2024,5,22526125
BR0047,2024,6,6403814
BR0047,2024,7,28548554
BR0047,2024,8,22226997
BR0047,2024,9,23964510
BR0047,2024,10,8248608
BR0047,2024,11,29697693
BR0047,2024,12,26530415
BR0047,2025,1,45400097
BR0047,2025,2,38805239
BR0047,2025,3,36949374
BR0047,2025,4,24303781
BR0047,2025,5,46491790
BR0047,2025,6,7079123
BR0047,2025,7,32710655
BR0047,2025,8,7097038
BR0047,2025,9,34289635
BR0047,2025,10,39804157
BR0047,2025,11,11596768
BR0047,2025,12,28272123
BR0048,2023,1,36470142
BR0048,2023,2,8229083
BR0048,2023,3,41096552
BR0048,2023,4,42990155
BR0048,2023,5,19534052
BR0048,2023,6,11099493
BR0048,2023,7,43556787
BR0048,2023,8,24267604
BR0048,2023,9,16433421
BR0048,2023,10,34263322
BR0048,2023,11,5087178
BR0048,2023,12,40135230
BR0048,2024,1,18558350
BR0048,2024,2,24349811
BR0048,2024,3,8621497
BR0048,2024,4,5292706
BR0048,2024,5,28340709
BR0048,2024,6,37938573
BR0048,2024,7,11421580
BR0048,2024,8,37982939
BR0048,2024,9,17382873
BR0048,2024,10,38190813
BR0048,2024,11,44765682
BR0048,2024,12,28299236
BR0048,2025,1,39570478
BR0048,2025,2,22486897
BR0048,2025,3,43789419
BR0048,2025,4,15663287
BR0048,2025,5,24040781
BR0048,2025,6,19409235
BR0048,2025,7,20537551
BR0048,2025,8,38441394
BR0048,2025,9,16126047
BR0048,2025,10,12376823
BR0048,2025,11,47716917
BR0048,2025,12,10427939
BR0049,2023,1,37902919
BR0049,2023,2,42665161
BR0049,2023,3,12016762
BR0049,2023,4,47139816
BR0049,2023,5,26920722
BR0049,2023,6,28865057
BR0049,2023,7,11385305
BR0049,2023,8,31928811
BR0049,2023,9,31481121
BR0049,2023,10,10782965
BR0049,2023,11,33328664
BR0049,2023,12,48343111
BR0049,2024,1,6689400
BR0049,2024,2,29961141
BR0049,2024,3,18832263
BR0049,2024,4,25343450
BR0049,2024,5,22662745
BR0049,2024,6,33726677
BR0049,2024,7,41570100
BR0049,2024,8,38634303
BR0049,2024,9,16482647
BR0049,2024,10,30454737
BR0049,2024,11,47328515
BR0049,2024,12,20674991
BR0049,2025,1,35931013
BR0049,2025,2,13514807
BR0049,2025,3,40671353
BR0049,2025,4,44868593
BR0049,2025,5,45624277
BR0049,2025,6,48372451
BR0049,2025,7,7273924
BR0049,2025,8,28386462
BR0049,2025,9,44029245
BR0049,2025,10,26921795
BR0049,2025,11,40012854
BR0049,2025,12,15423801
BR0050,2023,1,35219562
BR0050,2023,2,49432790
BR0050,2023,3,42160592
BR0050,2023,4,26698571
BR0050,2023,5,16378343
BR0050,2023,6,36081949
BR0050,2023,7,34447237
BR0050,2023,8,22261265
BR0050,2023,9,43867425
BR0050,2023,10,20503789
BR0050,2023,11,13459545
BR0050,2023,12,27417967
BR0050,2024,1,36005501
BR0050,2024,2,48130929
BR0050,2024,3,20967910
BR0050,2024,4,39071399
BR0050,2024,5,17856299
BR0050,2024,6,22950465
BR0050,2024,7,25233838
BR0050,2024,8,46428479
BR0050,2024,9,15374650
BR0050,2024,10,15468024
BR0050,2024,11,21614881
BR0050,2024,12,26915243
BR0050,2025,1,45459605
BR0050,2025,2,40042823
BR0050,2025,3,28396303
BR0050,2025,4,15799450
BR0050,2025,5,20851989
BR0050,2025,6,27016745
BR0050,2025,7,17701923
BR0050,2025,8,22360268
BR0050,2025,9,11832123
BR0050,2025,10,16046221
BR0050,2025,11,49150911
BR0050,2025,12,11820810
BR0051,2023,1,18115222
BR0051,2023,2,30785433
BR0051,2023,3,15130760
BR0051,2023,4,14953529
BR0051,2023,5,25273942
BR0051,2023,6,24958471
BR0051,2023,7,34187188
BR0051,2023,8,23375786
BR0051,2023,9,18166150
BR0051,2023,10,12333594
BR0051,2023,11,47814170
BR0051,2023,12,12171905
BR0051,2024,1,23844464
BR0051,2024,2,18854219
BR0051,2024,3,31061137
BR0051,2024,4,36132899
BR0051,2024,5,7277111
BR0051,2024,6,5846732
BR0051,2024,7,31777854
BR0051,2024,8,34294901
BR0051,2024,9,19928512
BR0051,2024,10,38587084
BR0051,2024,11,47438151
BR0051,2024,12,24878536
BR0051,2025,1,36090144
BR0051,2025,2,6484266
BR0051,2025,3,14516877
BR0051,2025,4,22261309
BR0051,2025,5,45514210
BR0051,2025,6,32159854
BR0051,2025,7,5370283
BR0051,2025,8,21259420
BR0051,2025,9,33858715
BR0051,2025,10,43519013
BR0051,2025,11,44421547
BR0051,2025,12,48432930
BR0052,2023,1,33263220
BR0052,2023,2,20338711
BR0052,2023,3,49821724
BR0052,2023,4,48787541
BR0052,2023,5,48063244
BR0052,2023,6,44175560
BR0052,2023,7,20341499
BR0052,2023,8,17180591
BR0052,2023,9,48052941
BR0052,2023,10,13335960
BR0052,2023,11,35460894
BR0052,2023,12,34026519
BR0052,2024,1,26006032
BR0052,2024,2,22435425
BR0052,2024,3,47162951
BR0052,2024,4,11567730
BR0052,2024,5,33157564
BR0052,2024,6,21266928
BR0052,2024,7,31852400
BR0052,2024,8,47252727
BR0052,2024,9,15499745
BR0052,2024,10,21781308
BR0052,2024,11,33425962
BR0052,2024,12,37396374
BR0052,2025,1,35547584
BR0052,2025,2,6319179
BR0052,2025,3,46712774
BR0052,2025,4,32470655
BR0052,2025,5,39779320
BR0052,2025,6,49365885
BR0052,2025,7,17285087
BR0052,2025,8,48922060
BR0052,2025,9,27015302
BR0052,2025,10,5713508
BR0052,2025,11,31085780
BR0052,2025,12,37872616
BR0053,2023,1,12139042
BR0053,2023,2,7559903
BR0053,2023,3,21859297
BR0053,2023,4,41464266
BR0053,2023,5,19621779
BR0053,2023,6,15793964
BR0053,2023,7,18409124
BR0053,2023,8,39844262
BR0053,2023,9,28367809
BR0053,2023,10,11783833
BR0053,2023,11,43558102
BR0053,2023,12,35654301
BR0053,2024,1,41308265
BR0053,2024,2,18756103
BR0053,2024,3,36926070
BR0053,2024,4,39372567
BR0053,2024,5,6080885
BR0053,2024,6,47900098
BR0053,2024,7,29824501
BR0053,2024,8,40009907
BR0053,2024,9,28008396
BR0053,2024,10,32538031
BR0053,2024,11,35662683
BR0053,2024,12,19098861
BR0053,2025,1,17334786
BR0053,2025,2,31339760
BR0053,2025,3,39480003
BR0053,2025,4,13213764
BR0053,2025,5,46204996
BR0053,2025,6,28855389
BR0053,2025,7,47786518
BR0053,2025,8,8799590
BR0053,2025,9,21942150
BR0053,2025,10,23411801
BR0053,2025,11,30624626
BR0053,2025,12,31822351
BR0054,2023,1,9127452
BR0054,2023,2,5893107
BR0054,2023,3,10045577
BR0054,2023,4,33090595
BR0054,2023,5,33222435
BR0054,2023,6,47182267
BR0054,2023,7,28630708
BR0054,2023,8,43934902
BR0054,2023,9,22794417
BR0054,2023,10,12332212
BR0054,2023,11,20061061
BR0054,2023,12,25367230
BR0054,2024,1,31875602
BR0054,2024,2,40371501
BR0054,2024,3,19691015
BR0054,2024,4,31304175
BR0054,2024,5,36012116
BR0054,2024,6,19227936
BR0054,2024,7,16041646
BR0054,2024,8,13677121
BR0054,2024,9,9623462
BR0054,2024,10,47567048
BR0054,2024,11,17963555
BR0054,2024,12,36484702
BR0054,2025,1,48097264
BR0054,2025,2,42718799
BR0054,2025,3,20165717
BR0054,2025,4,14815574
BR0054,2025,5,28698268
BR0054,2025,6,49697039
BR0054,2025,7,47868906
BR0054,2025,8,32735186
BR0054,2025,9,36413718
BR0054,2025,10,24752978
BR0054,2025,11,41793623
BR0054,2025,12,48594423
